Ticker	EntryTime	ExitTime	Return [%]	CAGR [%]	Sharpe Ratio	Max. Drawdown [%]	Win Rate [%]	# Trades	Expectancy [%]	Profit Factor	Duration	Avg. Trade [%]	Max. Trade Duration	Avg. Trade Duration
DIS	2023-06-13 13:30:00+00:00	2025-06-10 10:00:00+00:00	28.98584640502928	13.687625848704776	1.1940686556037001	-4.756203783635826	80.0	7	5.474162535368358	8.38047172264125	727 days 20:30:00	5.2470217311849865	13 days 23:00:00	6 days 14:00:00
CAT	2023-06-13 13:30:00+00:00	2025-06-10 10:00:00+00:00	21.443877392578127	10.28725179481016	2.0040310285238334	-3.3516757030771394	100.0	11	2.0098530591808883		727 days 20:30:00	2.0005125626964215	5 days 22:00:00	2 days 07:00:00
IBM	2023-06-13 13:30:00+00:00	2025-06-10 10:00:00+00:00	37.474494274902334	17.39888004805319	2.794692852668435	-2.5719959731059783	83.33333333333334	14	2.7842316300394865	14.358711501967491	727 days 20:30:00	2.7084312290198698	32 days 20:00:00	6 days 16:00:00
WFC	2023-06-13 13:30:00+00:00	2025-06-10 10:00:00+00:00	25.136493876953097	11.964804783604865	2.642863970326328	-1.66692186599815	100.0	13	1.906407092886712		727 days 20:30:00	1.8930503202293725	8 days 02:00:00	3 days 05:00:00
PLTR	2023-06-13 13:30:00+00:00	2025-06-10 10:00:00+00:00	55.16866338729859	24.785816676810633	1.2898007820870845	-19.91403428312314	84.61538461538461	14	3.613137007224327	4.592547074735867	727 days 20:30:00	3.4415619463480596	6 days 19:00:00	2 days 23:00:00
AMD	2023-06-13 13:30:00+00:00	2025-06-10 10:00:00+00:00	63.22349700927734	28.009579166190335	1.833065535338203	-7.488602266477729	87.5	9	6.548362337733413	15.395240191973876	727 days 20:30:00	6.346672932915842	8 days 00:00:00	5 days 22:00:00
AVGO	2023-06-13 13:30:00+00:00	2025-06-10 10:00:00+00:00	72.70848419189453	31.706160977642117	2.2044184346242983	-3.9631631505506637	100.0	13	5.253348010420884		727 days 20:30:00	5.134107824681933	7 days 20:00:00	4 days 19:00:00
HOOD	2023-06-13 13:30:00+00:00	2025-06-10 10:00:00+00:00	625.6077381645204	171.5149580945864	2.5666997466210684	-5.173249730099661	100.0	22	11.169507136670642		727 days 20:30:00	10.999091858238398	12 days 03:00:00	5 days 09:00:00
CRWV	2025-03-28 16:30:00+00:00	2025-06-10 10:00:00+00:00	0.0	0.0		-0.0		1			73 days 17:30:00			
MSTR	2023-06-13 13:30:00+00:00	2025-06-10 10:00:00+00:00	242.19770923614502	85.89840234448525	1.783125727506487	-14.247026414415465	90.9090909090909	13	12.63460936462909	14.312272773365773	727 days 20:30:00	11.881725253402031	11 days 23:00:00	3 days 23:00:00
UNH	2023-06-13 13:30:00+00:00	2025-06-10 10:00:00+00:00	28.64958679199219	13.538154676351667	1.983527923861547	-1.7088509419599385	100.0	12	2.9794832745689885		727 days 20:30:00	2.8927800235854617	6 days 21:00:00	3 days 05:00:00
GOOG	2023-06-13 13:30:00+00:00	2025-06-10 10:00:00+00:00	51.696799376953116	23.37072433178009	2.13885882119527	-2.885804085399235	100.0	14	3.3211048000204184		727 days 20:30:00	3.2823559628446297	6 days 22:00:00	3 days 13:00:00
APP	2023-06-13 13:30:00+00:00	2025-06-10 10:00:00+00:00	1197.9705302047732	263.98666688316104	1.5252956023109296	-9.661136555421912	100.0	20	24.33437380370334		727 days 20:30:00	16.300548203182032	79 days 05:00:00	8 days 05:00:00
UBER	2023-06-13 13:30:00+00:00	2025-06-10 10:00:00+00:00	35.98460098266603	16.755896950266447	1.9002380810812096	-1.9248993260704172	83.33333333333334	7	5.362646833144744	177.37459769724967	727 days 20:30:00	5.271393792641854	7 days 22:00:00	3 days 06:00:00
